# ===== O1 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O1  55105.000000  54486.000000  10717.755894  0.516261  0.483739  223.816570  208.476382  0.019400  59832.422397  0.000201
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  ST_s-channel_4f_leptonDecays                        Bkg             5.132103        4.683925        0.567262        0.540087
  ST_t-channel_antitop_4f_InclusiveDecays             Bkg            16.905244       14.615240        0.992498        0.931578
  ST_t-channel_top_4f_InclusiveDecays                 Bkg            15.302141       13.229295        0.898381        0.843238
  ST_tW_antitop_5f_NoFullyHadronicDecays              Bkg           916.970438      924.947907        9.569559        9.603969
  ST_tW_top_5f_NoFullyHadronicDecays                  Bkg           896.136945      915.684617        9.326640        9.426493
  TTWJetsToLNu                                        Bkg            37.467502       37.926823        0.379144        0.379249
  TTWJetsToQQ                                         Bkg            30.168340       33.086299        1.575182        1.611320
  TTZToLLNuNu                                         Bkg            32.197554       32.001981        0.314003        0.314344
  TTZToQQ                                             Bkg            43.824774       43.768558        0.254714        0.254645
  TTbar_AllHadronic                                   Bkg             1.498187        2.189128        0.323140        0.402776
  TTbar_SemiLeptonic                                  Bkg           766.234019      767.635837        5.822060        5.829088
  TTbar_Signal                                        Signal      51672.995046    51690.803487       42.604970       42.608564
  WJetsToLNu                                          Bkg             0.000000        0.000000        0.000000        0.000000
  WW                                                  Bkg            26.608715       23.920166        3.546946        3.338810
  WZ                                                  Bkg             9.696418       10.552250        1.899496        2.032565
  ZZ                                                  Bkg            18.790458       18.100880        2.264971        2.247673

# ===== O12 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O12  54420.000000  55171.000000  10717.756639  0.522236  0.477764  222.453782  209.929926  0.019400  59832.422397  0.000152
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  DYJetsToLL_M_10To50                                 Bkg           765.607109      548.072018      174.389386      161.585307
  DYJetsToLL_M_50                                     Bkg          2003.107042     1741.694723      137.235651      133.124153
  Data                                                Data        54420.000000    55171.000000      233.280947      234.885078
  ST_s-channel_4f_leptonDecays                        Bkg             4.984248        4.831780        0.534968        0.572092
  ST_t-channel_antitop_4f_InclusiveDecays             Bkg            14.913454       16.607029        0.944332        0.980371
  ST_t-channel_top_4f_InclusiveDecays                 Bkg            13.499231       15.032206        0.854782        0.887404
  ST_tW_antitop_5f_NoFullyHadronicDecays              Bkg           922.567590      919.350755        9.592926        9.580630
  ST_tW_top_5f_NoFullyHadronicDecays                  Bkg           897.581988      914.239574        9.330750        9.422425
  TTWJetsToLNu                                        Bkg            37.559069       37.835256        0.380095        0.378296
  TTWJetsToQQ                                         Bkg            32.797720       30.456920        1.599214        1.587471
  TTZToLLNuNu                                         Bkg            32.048950       32.150585        0.313708        0.314639
  TTZToQQ                                             Bkg            43.742781       43.850551        0.254983        0.254376
  TTbar_AllHadronic                                   Bkg             1.254717        2.432598        0.289670        0.427481
  TTbar_SemiLeptonic                                  Bkg           769.130293      764.739564        5.835369        5.815766
  TTbar_Signal                                        Signal      51689.729581    51674.068952       42.610847       42.602687
  WJetsToLNu                                          Bkg             0.000000        0.000000        0.000000        0.000000
  WW                                                  Bkg            25.624463       24.904418        3.482691        3.405781
  WZ                                                  Bkg            12.392350        7.856319        2.134751        1.783884
  ZZ                                                  Bkg            20.390988       16.500350        2.391742        2.112274

# ===== O13 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O13  54967.000000  54624.000000  10717.756639  0.490324  0.509676  211.922868  220.556018  0.019400  59832.422397  0.000000
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  DYJetsToLL_M_10To50                                 Bkg           615.626701      698.052426      162.805271      173.251011
  DYJetsToLL_M_50                                     Bkg          1833.059297     1911.742468      134.789008      135.600838
  Data                                                Data        54967.000000    54624.000000      234.450421      233.717779
  ST_s-channel_4f_leptonDecays                        Bkg             4.838186        4.977842        0.555325        0.552354
  ST_t-channel_antitop_4f_InclusiveDecays             Bkg            14.189458       17.331025        0.917121        1.005872
