# ===== O1 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O1  6891.000000  6929.000000  1237.772441  0.438259  0.561741  59.824025  78.365133  0.009138  16812.151722  -0.002199
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  ST_t-channel_top_4f_InclusiveDecays                 Bkg             0.732977        0.657867        0.197579        0.161143
  ST_tW_antitop_5f_NoFullyHadronicDecays              Bkg           113.350111      110.284954        3.127434        3.075947
  ST_tW_top_5f_NoFullyHadronicDecays                  Bkg           112.598024      112.147417        3.396192        3.404881
  TTWJetsToLNu                                        Bkg             5.005610        4.926370        0.141666        0.140715
  TTWJetsToQQ                                         Bkg             5.089709        4.456161        0.622526        0.591584
  TTZToLLNuNu                                         Bkg             4.580863        4.378142        0.122351        0.120143
  TTZToQQ                                             Bkg             6.056205        6.046774        0.093524        0.092897
  TTbar_AllHadronic                                   Bkg             0.000000        0.000000        0.000000        0.000000
  TTbar_SemiLeptonic                                  Bkg            34.894718       33.452545        1.332326        1.301750
  TTbar_Signal                                        Signal       6822.825884     6856.948334       15.968497       15.990262
  WJetsToLNu                                          Bkg             0.000000       46.917687        0.000000       46.917687
  WW                                                  Bkg             2.560853        2.013665        0.645261        0.505493
  WZ                                                  Bkg             1.088421        1.085925        0.319286        0.344453
  ZZ                                                  Bkg             2.998535        1.563466        0.921375        0.661178

# ===== O13 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O13  6948.000000  6872.000000  1237.772441  0.521853  0.478147  71.565639  67.811262  0.009138  16812.151722  0.001566
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  DYJetsToLL_M_10To50                                 Bkg            54.827707      131.552706       32.515254       53.164219
  DYJetsToLL_M_50                                     Bkg           261.870031      171.321295       42.878222       41.803677
  Data                                                Data         6948.000000     6872.000000       83.354664       82.897527
  ST_s-channel_4f_leptonDecays                        Bkg             0.430652        0.121211        0.167549        0.071774
  ST_t-channel_antitop_4f_InclusiveDecays             Bkg             0.378271        0.383571        0.133599        0.123549
  ST_t-channel_top_4f_InclusiveDecays                 Bkg             0.612666        0.778178        0.161211        0.197523
  ST_tW_antitop_5f_NoFullyHadronicDecays              Bkg           107.519695      116.115371        3.057911        3.145071
  ST_tW_top_5f_NoFullyHadronicDecays                  Bkg           111.638493      113.106948        3.404316        3.396757
  TTWJetsToLNu                                        Bkg             4.924589        5.007391        0.142444        0.139927
  TTWJetsToQQ                                         Bkg             4.326395        5.219474        0.601511        0.612939
  TTZToLLNuNu                                         Bkg             4.403196        4.555809        0.120842        0.121661
  TTZToQQ                                             Bkg             6.071733        6.031247        0.093410        0.093012
  TTbar_AllHadronic                                   Bkg             0.000000        0.000000        0.000000        0.000000
  TTbar_SemiLeptonic                                  Bkg            35.138047       33.209216        1.336155        1.297819
  TTbar_Signal                                        Signal       6850.597302     6829.176917       16.003636       15.955093
  WJetsToLNu                                          Bkg            46.917687        0.000000       46.917687        0.000000
  WW                                                  Bkg             2.864293        1.710224        0.672566        0.468550
  WZ                                                  Bkg             1.231684        0.942662        0.344294        0.319458
  ZZ                                                  Bkg             2.779659        1.782342        0.902219        0.687088

