# ===== O1 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O1  33355.000000  33375.000000  3687.092825  0.476420  0.523580  26.618209  104.058999  0.040309  19520.000000  0.000690
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  ST_s-channel_4f_leptonDecays                        Bkg             1.992805        2.604514        0.369448        0.398065
  ST_t-channel_antitop_4f_InclusiveDecays             Bkg             3.500040        3.686974        0.455255        0.476976
  ST_t-channel_top_4f_InclusiveDecays                 Bkg             5.930712        6.400700        0.570639        0.576928
  ST_tW_antitop_5f_NoFullyHadronicDecays              Bkg           605.957456      602.381866        8.449218        8.421176
  ST_tW_top_5f_NoFullyHadronicDecays                  Bkg           597.484189      605.223146        8.225607        8.272850
  TTWJetsToLNu                                        Bkg            26.507206       25.025284        0.351507        0.349126
  TTWJetsToQQ                                         Bkg            21.643748       19.089656        1.399818        1.364518
  TTZToLLNuNu                                         Bkg            18.849891       18.363217        0.255919        0.254698
  TTZToQQ                                             Bkg            28.107925       28.089772        0.170618        0.170510
  TTbar_AllHadronic                                   Bkg             0.389045        0.433717        0.174685        0.178216
  TTbar_SemiLeptonic                                  Bkg           346.501747      347.521760        4.327795        4.339283
  TTbar_Signal                                        Signal      35070.872888    34995.825404       40.108010       40.058192
  WJetsToLNu                                          Bkg           139.562831        0.000000      100.721037        0.000000
  WW                                                  Bkg            18.677591       13.344591        1.721339        1.441366
  WZ                                                  Bkg             1.757784        3.503426        0.475637        0.667411
  ZZ                                                  Bkg             1.742505        2.209216        0.674957        0.772190

# ===== O9 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O9  33379.000000  33351.000000  3687.092825  0.521341  0.478659  104.247088  25.871782  0.040309  19520.000000  -0.000676
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  DYJetsToLL_M_10To50                                 Bkg             0.000000        0.000000        0.000000        0.000000
  DYJetsToLL_M_50                                     Bkg           112.054095       78.555418       23.655951       22.450788
  Data                                                Data        33379.000000    33351.000000      182.699206      182.622562
  ST_s-channel_4f_leptonDecays                        Bkg             2.167378        2.429941        0.368051        0.399357
  ST_t-channel_antitop_4f_InclusiveDecays             Bkg             3.686610        3.500404        0.463777        0.468694
  ST_t-channel_top_4f_InclusiveDecays                 Bkg             5.809441        6.521971        0.567268        0.580243
  ST_tW_antitop_5f_NoFullyHadronicDecays              Bkg           591.697063      616.642258        8.349636        8.519922
  ST_tW_top_5f_NoFullyHadronicDecays                  Bkg           603.572442      599.134893        8.258688        8.239826
  TTWJetsToLNu                                        Bkg            25.896439       25.636050        0.351388        0.349246
  TTWJetsToQQ                                         Bkg            19.837642       20.895762        1.349083        1.414699
  TTZToLLNuNu                                         Bkg            18.500466       18.712641        0.254682        0.255935
